en	en1	PRE	MORPH=empty
Ocidam	ocident	NOMcom	NOMB.=s|GENRE=m|CAS=r
volentirs	volentiers	ADVgen	DEGRE=-
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
préise	prendre	VERcjg	MODE=sub|TEMPS=ipf|PERS.=1|NOMB.=s
si	si	ADVgen	DEGRE=-
vus	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
fut	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
talenz	talent	NOMcom	NOMB.=s|GENRE=m|CAS=r
quant	cant1	CONsub	MORPH=empty
nen	ne1	ADVneg	MORPH=empty
vus	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
aver	avoir	VERinf	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r
quor	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r
in	en2	PROadv	MORPH=empty
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
dulant	dolent	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Floovam	Floovant	NOMpro	NOMB.=s|GENRE=m|CAS=n
dés	des2	ADVgen	DEGRE=-
ore	or4	ADVgen	DEGRE=-
poignez	poindre	VERcjg	MODE=imp|PERS.=2|NOMB.=p
avant	avant	ADVgen	DEGRE=-
Magalie	Maugalie	NOMpro	NOMB.=s|GENRE=f|CAS=n
es	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
m	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n
drue	dru1	NOMcom	NOMB.=s|GENRE=f|CAS=n
od	o4	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
quor	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r
avenant	avenir	VERppa	NOMB.=s|GENRE=m|CAS=r
nen	ne1	ADVneg	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=i
faudroie	falir	VERcjg	MODE=con|PERS.=3|NOMB.=s
mie	mie	ADVneg	MORPH=empty
pur	por2	PRE	MORPH=empty
lé	le	DETdef	NOMB.=p|GENRE=m|CAS=r
membre	membre	NOMcom	NOMB.=p|GENRE=m|CAS=r
perdanz	perdre	VERppa	NOMB.=p|GENRE=m|CAS=r
car	car	CONcoo	MORPH=empty
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
mei	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
ad	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
gari	garir	VERppe	NOMB.=s|GENRE=m|CAS=r
De	de	PRE	MORPH=empty
merveillus	merveillos	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
turment	torment	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
ju	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
esposerai	esposer2	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
pur	por2	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
los	los1	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
mea	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r
qant	cant1	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
entendi	entendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Florete	Florete	NOMpro	NOMB.=s|GENRE=f|CAS=n
a	a3	PRE	MORPH=empty
poi	poi	ADVgen	DEGRE=-
ne	ne1	ADVneg	MORPH=empty
pert	perdre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=r
san	sen2	NOMcom	NOMB.=s|GENRE=m|CAS=r
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
unt	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
sen	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
pere	pere	NOMcom	NOMB.=s|GENRE=m|CAS=r
s	si	ADVgen	DEGRE=-
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
plorant	plorer	VERppa	NOMB.=x|GENRE=x|CAS=x
merci	merci	NOMcom	NOMB.=s|GENRE=f|CAS=r
beils	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
sires	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
pere	pere	NOMcom	NOMB.=s|GENRE=m|CAS=n
pur	por2	PRE	MORPH=empty
deu	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
omnipotent	omnipotent	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
s	se	CONsub	MORPH=empty
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
mi	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=i
dunez	doner	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r
marchis	marchis	NOMcom	NOMB.=s|GENRE=m|CAS=r
Floovanz	Floovant	NOMpro	NOMB.=s|GENRE=m|CAS=r
jo	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=n
n	ne1	ADVneg	MORPH=empty
averai	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
meis	mais1	ADVgen	DEGRE=-
marri	mari	NOMcom	NOMB.=s|GENRE=m|CAS=r
en	en1	PRE	MORPH=empty
trestut	trestot	DETind	NOMB.=s|GENRE=m|CAS=r
mes	mon1	ADJpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
vivant	vivant	NOMcom	NOMB.=s|GENRE=m|CAS=r
A	a3	PRE	MORPH=empty
Floovanz	Floovant	NOMpro	NOMB.=s|GENRE=m|CAS=r
anvoie	envoiier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
trestut	trestot	ADVgen	DEGRE=-
d	de	PRE	MORPH=empty
meintenant	maintenant	ADVgen	DEGRE=-
ke	que4	CONsub	MORPH=empty
venge	venir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
parler	parler	VERinf	MORPH=empty
car	car	CONcoo	MORPH=empty
mestir	mestier	NOMcom	NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
ad	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
quant	cant1	CONsub	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=r
messagir	messagier	NOMcom	NOMB.=s|GENRE=m|CAS=r
veit	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Floovanz	Floovant	NOMpro	NOMB.=s|GENRE=m|CAS=n
le	le	DETdef	NOMB.=s|GENRE=m|CAS=n
vailanz	vaillant	NOMcom	NOMB.=s|GENRE=m|CAS=n
al	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
reis	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
alez	aler	VERppe	NOMB.=s|GENRE=m|CAS=n
e	et	CONcoo	MORPH=empty
ovec	avuec	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r
u	où	PROrel	NOMB.=s|GENRE=n|CAS=r
qu	que4	CONsub	MORPH=empty
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
rei	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
veit	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
s	si	ADVgen	DEGRE=-
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
simplemant	simplement	ADVgen	DEGRE=-
kar	car	ADVgen	DEGRE=-
recevez	recevoir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r
fille	fille	NOMcom	NOMB.=s|GENRE=f|CAS=r
franc	franc1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
chevalirs	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n
vailanz	valoir	VERppa	NOMB.=s|GENRE=m|CAS=n
s	si	ADVgen	DEGRE=-
serez	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
reis	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
Ausai	Ausai	NOMpro	NOMB.=s|GENRE=m|CAS=r
De	de	PRE	MORPH=empty
quank	cantque	PROrel	NOMB.=s|GENRE=n|CAS=i
el	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
i	i2	PROadv	MORPH=empty
apent	apendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
assez	assez	ADVgen	DEGRE=-
cunquerrum	conquerre	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=p
terres	terre	NOMcom	NOMB.=p|GENRE=f|CAS=r
sul	sor2	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=f|CAS=r
paene	paien	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
Floovam	Floovant	NOMpro	NOMB.=s|GENRE=m|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
bel	bel1	ADVgen	DEGRE=-
et	et	CONcoo	MORPH=empty
cortoisemant	cortoisement	ADVgen	DEGRE=-
sires	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
ço	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
nen	ne1	ADVneg	MORPH=empty
pouum	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
estre	estre1	VERinf	MORPH=empty
sachez	sasiier	VERppe	NOMB.=s|GENRE=m|CAS=n
certeinement	certainement	ADVgen	DEGRE=-
si	ci	ADVgen	DEGRE=-
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
pucele	pucele	NOMcom	NOMB.=s|GENRE=f|CAS=r
ove	o4	PRE	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=r
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r
avenant	avenir	VERppa	NOMB.=s|GENRE=m|CAS=r
ke	qui	PROrel	NOMB.=s|GENRE=f|CAS=n
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
ad	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=r
fors	fors1	ADVgen	DEGRE=-
De	de	PRE	MORPH=empty
chartre	chartre1	NOMcom	NOMB.=s|GENRE=f|CAS=r
e	et	CONcoo	MORPH=empty
tut	tot	DETind	NOMB.=p|GENRE=m|CAS=r
ces	cest	DETdem	NOMB.=p|GENRE=m|CAS=r
autres	autre	ADJind	NOMB.=p|GENRE=m|CAS=r
francs	Franc	NOMpro	NOMB.=p|GENRE=m|CAS=r
la	là	ADVgen	DEGRE=-
u	où	PROrel	NOMB.=s|GENRE=n|CAS=r
nus	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=r
devoit	devoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
pandre	pendre	VERinf	MORPH=empty
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
amirauz	amiral	NOMcom	NOMB.=s|GENRE=m|CAS=n
des	de+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
Persans	Persant	NOMpro	NOMB.=p|GENRE=m|CAS=r
nos	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=r
gari	garir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=f|CAS=n
pucele	pucele	NOMcom	NOMB.=s|GENRE=f|CAS=n
de	de	PRE	MORPH=empty
mort	mort	NOMcom	NOMB.=s|GENRE=f|CAS=r
e	et	CONcoo	MORPH=empty
d	de	PRE	MORPH=empty
turment	torment	NOMcom	NOMB.=s|GENRE=m|CAS=r
m	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r
fei	foi	NOMcom	NOMB.=s|GENRE=f|CAS=r
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
plevie	plevir	VERppe	NOMB.=s|GENRE=f|CAS=r
veant	vëoir	VERppa	NOMB.=x|GENRE=x|CAS=x
tote	tot	DETind	NOMB.=s|GENRE=f|CAS=r
ma	mon1	ADJpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r
Que	que4	CONsub	MORPH=empty
femme	feme	NOMcom	NOMB.=s|GENRE=f|CAS=r
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
pandroie	prendre	VERcjg	MODE=con|PERS.=1|NOMB.=s
pandroie	prendre	VERcjg	MODE=con|PERS.=1|NOMB.=s
s	se	CONsub	MORPH=empty
deu	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
mei	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
consant	consentir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ju	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=i
e	en2	PROadv	MORPH=empty
matiroie	mentir	VERcjg	MODE=con|PERS.=1|NOMB.=s
por	por2	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=f|CAS=r
teste	teste	NOMcom	NOMB.=s|GENRE=f|CAS=r
perdant	perdre	VERppa	NOMB.=x|GENRE=x|CAS=x
Dès	des2	ADVgen	DEGRE=-
or	or4	ADVgen	DEGRE=-
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
dei	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
j	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
dire	dire	VERinf	MORPH=empty
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
cur	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
mun	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
talenz	talent	NOMcom	NOMB.=s|GENRE=m|CAS=r
j	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
fiz	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Cloovis	Clovis	NOMpro	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
emperur	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=r
emperur	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=r
des	de+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
francs	Franc	NOMpro	NOMB.=p|GENRE=m|CAS=r
ki	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
chaçai	chacier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
De	de	PRE	MORPH=empty
france	France	NOMpro	NOMB.=s|GENRE=f|CAS=r
por	por2	PRE	MORPH=empty
sis	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
fier	fier	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
matalant	mautalent	NOMcom	NOMB.=s|GENRE=m|CAS=r
pur	por2	PRE	MORPH=empty
hun	un	DETndf	NOMB.=s|GENRE=m|CAS=r
petit	petit	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
mesfait	mesfait	NOMcom	NOMB.=s|GENRE=m|CAS=r
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
nen	ne1	ADVneg	MORPH=empty
esta	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
gueres	gaire	ADVgen	DEGRE=-
granz	grant	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
que	que4	CONsub	MORPH=empty
copai	coper	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
a	a3	PRE	MORPH=empty
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
maitre	maistre	NOMcom	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	NOMB.=p|GENRE=m|CAS=r
gernuns	grenon	NOMcom	NOMB.=p|GENRE=m|CAS=r
en	en1	PRE	MORPH=empty
dormant	dormir	VERppa	NOMB.=x|GENRE=x|CAS=x
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
forjurier	forjurer	VERinf	MORPH=empty
france	France	NOMpro	NOMB.=s|GENRE=f|CAS=r
De	de	PRE	MORPH=empty
ci	ci	ADVgen	DEGRE=-
qui	que4	CONsub	MORPH=empty
A	a3	PRE	MORPH=empty
vii	set	DETcar	NOMB.=p|GENRE=m|CAS=r
anz	an	NOMcom	NOMB.=p|GENRE=m|CAS=r
or	or4	ADVgen	DEGRE=-
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
venuz	venir	VERppe	NOMB.=s|GENRE=m|CAS=n
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
termes	termes	NOMcom	NOMB.=s|GENRE=m|CAS=n
que	que4	CONsub	MORPH=empty
l	le	DETdef	NOMB.=p|GENRE=m|CAS=n
grenons	grenon	NOMcom	NOMB.=p|GENRE=m|CAS=n
sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
granz	grant	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
se	si	ADVgen	DEGRE=-
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
in	en2	PROadv	MORPH=empty
irai	aler	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
en	en1	PRE	MORPH=empty
france	France	NOMpro	NOMB.=s|GENRE=f|CAS=r
entr	entre2	PRE	MORPH=empty
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
e	et	CONcoo	MORPH=empty
mea	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r
pur	por2	PRE	MORPH=empty
prendre	prendre	VERinf	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=f|CAS=r
curone	corone	NOMcom	NOMB.=s|GENRE=f|CAS=r
du	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
regne	regne	NOMcom	NOMB.=s|GENRE=m|CAS=r
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
apent	apendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mult	mout	ADVgen	DEGRE=-
amase	amer1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=1|NOMB.=s
Florote	Florete	NOMpro	NOMB.=s|GENRE=f|CAS=n
nen	ne1	ADVneg	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
refuis	refuser	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
nëant	nïent	ADVneg	MORPH=empty
meis	mais1	CONcoo	MORPH=empty
nen	ne1	ADVneg	MORPH=empty
in	en2	PROadv	MORPH=empty
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
doues	deus	PROcar	NOMB.=p|GENRE=f|CAS=r
aver	avoir	VERinf	MORPH=empty
ki	que4	CONsub	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=f|CAS=n
lei	loi3	NOMcom	NOMB.=s|GENRE=f|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
defaint	defendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
dunez	doner	VERcjg	MODE=imp|PERS.=2|NOMB.=p
le	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
beal	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
doz	douz	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
seignur	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
A	a3	PRE	MORPH=empty
richer	Richier	NOMpro	NOMB.=s|GENRE=m|CAS=r
li	le	DETdef	NOMB.=s|GENRE=m|CAS=r
vaillant	vaillant	NOMcom	NOMB.=s|GENRE=m|CAS=r
ki	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
fiz	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=n
es	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
A	a3	PRE	MORPH=empty
cest	cest	DETdem	NOMB.=s|GENRE=m|CAS=r
duc	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=r
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r
hardi	hardi	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
combatant	combatant	NOMcom	NOMB.=s|GENRE=m|CAS=r
RICHIERS	Richier	NOMpro	NOMB.=s|GENRE=m|CAS=n
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
servirai	servir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
mes	mais1	ADVgen	DEGRE=-
trestut	trestot	DETind	NOMB.=s|GENRE=m|CAS=r
son	son4	ADJpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
vivant	vivant	NOMcom	NOMB.=s|GENRE=m|CAS=r
si	si	ADVgen	DEGRE=-
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
serrai	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
por	por2	PRE	MORPH=empty
fiz	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=r
duins	doner	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
ce	ce2	DETdem	NOMB.=s|GENRE=m|CAS=r
pas	pas	NOMcom	NOMB.=s|GENRE=m|CAS=r
en	en1	PRE	MORPH=empty
avant	avant	ADVgen	DEGRE=-
donez	doner	VERcjg	MODE=imp|PERS.=2|NOMB.=p
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
vos	vostre	DETpos	PERS.=2|NOMB.=p|GENRE=f|CAS=r
fille	fille	NOMcom	NOMB.=s|GENRE=f|CAS=r
por	por2	PRE	MORPH=empty
itel	itel	DETind	NOMB.=s|GENRE=m|CAS=r
cuvenant	covenant	NOMcom	NOMB.=s|GENRE=m|CAS=r
ke	que4	CONsub	MORPH=empty
nen	ne1	ADVneg	MORPH=empty
vus	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
facent	faire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p
guerre	guerre	NOMcom	NOMB.=s|GENRE=f|CAS=r
sarazins	Sarrasin	NOMpro	NOMB.=p|GENRE=m|CAS=n
n	ne2	CONcoo	MORPH=empty
persant	Persant	NOMpro	NOMB.=p|GENRE=m|CAS=n
que	que4	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
nen	ne1	ADVneg	MORPH=empty
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
secore	secorer	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
a	a3	PRE	MORPH=empty
XLm	carante+mil1	DETcar	NOMB.=p|GENRE=m|CAS=r
francs	Franc	NOMpro	NOMB.=p|GENRE=m|CAS=r
por	por2	PRE	MORPH=empty
fei	foi	NOMcom	NOMB.=s|GENRE=f|CAS=r
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
rei	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Floram	Flore	NOMpro	NOMB.=s|GENRE=m|CAS=n
co	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
mei	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
veint	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
A	a3	PRE	MORPH=empty
talent	talent	NOMcom	NOMB.=s|GENRE=m|CAS=r
sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
pucele	pucele	NOMcom	NOMB.=s|GENRE=f|CAS=n
jo	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=n
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
voil	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
ausimant	aussiment	ADVgen	DEGRE=-
quant	cant1	CONsub	MORPH=empty
altre	autre	PROind	NOMB.=s|GENRE=m|CAS=n
ni	ne1	ADVneg	MORPH=empty
put	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
estre	estre1	VERinf	MORPH=empty
A	a3	PRE	MORPH=empty
richer	Richier	NOMpro	NOMB.=s|GENRE=m|CAS=r
me	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=r
coment	comander	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
venez	venir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
avant	avant	ADVgen	DEGRE=-
